Crime_ID,City,Latitude,Longitude,Crime_Type,Date,Year,Month,Day_of_Week,Hour,Area_Type,Safety_Score,Police_Response_Time,Status
CR004502,Chennai,13.0633,80.2816,Burglary,2025-02-22,2025,2,Saturday,4,Residential,4.8,13,Resolved
CR004503,Hyderabad,17.3807,78.4557,Assault,2024-12-16,2024,12,Monday,20,Mixed,2.3,28,Open
CR004504,Hyderabad,17.4002,78.4601,Theft,2025-04-11,2025,4,Friday,17,Residential,4.3,16,Under Investigation
CR004505,Chennai,13.0385,80.2449,Burglary,2024-04-28,2024,4,Sunday,12,Mixed,3.1,8,Resolved
CR004506,Bangalore,12.9648,77.5642,Assault,2025-08-17,2025,8,Sunday,19,Mixed,2.1,16,Resolved
CR004507,Pune,18.4999,73.8843,Burglary,2025-08-11,2025,8,Monday,16,Residential,2.2,44,Resolved
CR004508,Lucknow,26.8229,80.9725,Fraud,2023-12-23,2023,12,Saturday,22,Industrial,2.6,35,Open
CR004509,Kolkata,22.616,88.3528,Vandalism,2024-12-07,2024,12,Saturday,9,Industrial,3.6,21,Under Investigation
CR004510,Bangalore,12.93,77.5603,Assault,2024-05-25,2024,5,Saturday,18,Residential,3.5,9,Under Investigation
CR004511,Chennai,13.1028,80.3095,Domestic Violence,2025-03-15,2025,3,Saturday,3,Commercial,3.5,32,Resolved
CR004512,Kolkata,22.5446,88.3955,Assault,2025-04-23,2025,4,Wednesday,16,Commercial,2.4,18,Under Investigation
CR004513,Chennai,13.1095,80.2359,Fraud,2024-03-12,2024,3,Tuesday,13,Industrial,2.4,23,Resolved
CR004514,Ahmedabad,23.0566,72.6006,Burglary,2025-01-04,2025,1,Saturday,21,Industrial,3.9,8,Open
CR004515,Delhi,28.6162,77.2387,Theft,2024-10-19,2024,10,Saturday,12,Industrial,2.5,23,Open
CR004516,Ahmedabad,22.9743,72.571,Assault,2025-10-13,2025,10,Monday,17,Industrial,4.6,6,Under Investigation
CR004517,Delhi,28.5783,77.1759,Robbery,2025-10-20,2025,10,Monday,13,Mixed,4.1,29,Under Investigation
CR004518,Chennai,13.0743,80.2418,Assault,2025-09-03,2025,9,Wednesday,14,Mixed,3.4,18,Under Investigation
CR004519,Bangalore,12.936,77.5703,Domestic Violence,2024-07-22,2024,7,Monday,15,Industrial,2.5,20,Resolved
CR004520,Hyderabad,17.4296,78.496,Domestic Violence,2025-08-08,2025,8,Friday,20,Commercial,4.1,44,Under Investigation
CR004521,Pune,18.5359,73.821,Burglary,2024-01-29,2024,1,Monday,17,Mixed,4.5,5,Resolved
CR004522,Lucknow,26.8825,80.9149,Burglary,2025-05-13,2025,5,Tuesday,15,Mixed,4.3,42,Under Investigation
CR004523,Mumbai,19.1161,72.865,Theft,2025-02-24,2025,2,Monday,16,Residential,4.1,26,Resolved
CR004524,Kolkata,22.5243,88.3274,Theft,2025-06-27,2025,6,Friday,17,Mixed,3.2,29,Resolved
CR004525,Mumbai,19.053,72.876,Vandalism,2023-11-04,2023,11,Saturday,12,Mixed,3.3,13,Resolved
CR004526,Bangalore,13.0126,77.6086,Theft,2024-07-07,2024,7,Sunday,14,Residential,4.3,41,Resolved
CR004527,Ahmedabad,22.9747,72.6121,Theft,2023-11-24,2023,11,Friday,23,Mixed,2.9,36,Open
CR004528,Delhi,28.6493,77.2254,Assault,2024-04-27,2024,4,Saturday,12,Industrial,4.7,8,Under Investigation
CR004529,Hyderabad,17.3833,78.4869,Theft,2024-12-23,2024,12,Monday,18,Industrial,2.7,23,Resolved
CR004530,Delhi,28.5918,77.1794,Domestic Violence,2025-01-10,2025,1,Friday,21,Commercial,5.0,9,Resolved
CR004531,Kolkata,22.6001,88.3649,Fraud,2025-10-06,2025,10,Monday,19,Industrial,3.3,13,Resolved
CR004532,Hyderabad,17.3755,78.5205,Theft,2024-04-21,2024,4,Sunday,9,Mixed,4.9,8,Under Investigation
CR004533,Delhi,28.6249,77.217,Theft,2025-06-05,2025,6,Thursday,9,Industrial,3.1,24,Resolved
CR004534,Ahmedabad,22.9768,72.5474,Theft,2024-03-23,2024,3,Saturday,21,Industrial,2.0,34,Under Investigation
CR004535,Delhi,28.6577,77.2246,Theft,2024-04-02,2024,4,Tuesday,14,Commercial,4.8,26,Resolved
CR004536,Bangalore,12.9664,77.5943,Domestic Violence,2025-01-09,2025,1,Thursday,14,Mixed,2.2,29,Resolved
CR004537,Kolkata,22.5882,88.3253,Theft,2025-04-21,2025,4,Monday,21,Industrial,3.8,39,Under Investigation
CR004538,Pune,18.5213,73.8358,Theft,2025-05-11,2025,5,Sunday,12,Residential,2.3,39,Under Investigation
CR004539,Chennai,13.068,80.235,Vandalism,2024-10-11,2024,10,Friday,12,Commercial,3.5,7,Resolved
CR004540,Pune,18.5386,73.8313,Vandalism,2025-03-16,2025,3,Sunday,15,Industrial,4.6,15,Resolved
CR004541,Bangalore,12.9238,77.5827,Fraud,2025-04-01,2025,4,Tuesday,16,Industrial,4.0,27,Resolved
CR004542,Hyderabad,17.354,78.4719,Robbery,2025-08-08,2025,8,Friday,15,Mixed,4.3,7,Resolved
CR004543,Jaipur,26.9163,75.8141,Theft,2025-04-21,2025,4,Monday,13,Industrial,2.6,40,Under Investigation
CR004544,Jaipur,26.9479,75.8326,Assault,2025-05-12,2025,5,Monday,8,Residential,3.0,11,Under Investigation
CR004545,Bangalore,12.9785,77.5551,Assault,2024-09-16,2024,9,Monday,17,Commercial,3.5,42,Under Investigation
CR004546,Hyderabad,17.4308,78.5352,Theft,2025-05-21,2025,5,Wednesday,16,Industrial,3.1,24,Resolved
CR004547,Pune,18.5469,73.8337,Burglary,2025-04-29,2025,4,Tuesday,14,Mixed,2.1,7,Resolved
CR004548,Hyderabad,17.3554,78.4609,Theft,2025-02-04,2025,2,Tuesday,13,Industrial,4.7,15,Under Investigation
CR004549,Hyderabad,17.3513,78.4795,Burglary,2024-09-11,2024,9,Wednesday,8,Residential,2.5,6,Under Investigation
CR004550,Hyderabad,17.4123,78.4947,Theft,2025-10-24,2025,10,Friday,12,Industrial,2.8,43,Resolved
CR004551,Lucknow,26.8814,80.9851,Burglary,2024-10-29,2024,10,Tuesday,7,Commercial,3.2,19,Resolved
CR004552,Mumbai,19.1079,72.8385,Robbery,2025-10-26,2025,10,Sunday,11,Residential,2.2,28,Resolved
CR004553,Hyderabad,17.4178,78.4667,Assault,2024-08-24,2024,8,Saturday,11,Industrial,4.3,38,Resolved
CR004554,Bangalore,13.0006,77.5567,Burglary,2024-09-01,2024,9,Sunday,21,Commercial,3.1,40,Under Investigation
CR004555,Pune,18.5514,73.8968,Assault,2025-10-27,2025,10,Monday,16,Industrial,2.4,42,Under Investigation
CR004556,Bangalore,13.0039,77.6347,Assault,2025-10-12,2025,10,Sunday,21,Commercial,2.3,25,Resolved
CR004557,Ahmedabad,23.0517,72.5879,Fraud,2025-08-22,2025,8,Friday,18,Residential,2.7,15,Under Investigation
CR004558,Kolkata,22.5527,88.3602,Theft,2023-12-28,2023,12,Thursday,18,Mixed,3.1,32,Under Investigation
CR004559,Kolkata,22.5825,88.3871,Assault,2024-07-08,2024,7,Monday,19,Industrial,3.8,20,Open
CR004560,Jaipur,26.8982,75.7485,Theft,2024-10-27,2024,10,Sunday,10,Residential,4.3,11,Open
CR004561,Bangalore,12.944,77.554,Theft,2024-04-15,2024,4,Monday,8,Commercial,2.7,33,Under Investigation
CR004562,Lucknow,26.8964,80.926,Assault,2025-03-28,2025,3,Friday,7,Mixed,3.0,24,Resolved
CR004563,Jaipur,26.9384,75.7422,Domestic Violence,2024-08-18,2024,8,Sunday,22,Residential,4.9,25,Resolved
CR004564,Delhi,28.6412,77.2299,Assault,2025-02-11,2025,2,Tuesday,17,Commercial,2.8,16,Resolved
CR004565,Mumbai,19.0669,72.857,Theft,2025-07-09,2025,7,Wednesday,14,Commercial,2.9,43,Resolved
CR004566,Chennai,13.0928,80.2774,Robbery,2025-03-19,2025,3,Wednesday,17,Residential,2.8,39,Resolved
CR004567,Ahmedabad,22.9745,72.5408,Theft,2024-01-02,2024,1,Tuesday,18,Residential,4.6,30,Resolved
CR004568,Kolkata,22.5638,88.4044,Robbery,2025-02-25,2025,2,Tuesday,4,Commercial,3.2,7,Open
CR004569,Mumbai,19.0774,72.8694,Domestic Violence,2025-02-13,2025,2,Thursday,11,Industrial,4.3,40,Open
CR004570,Lucknow,26.8956,80.9932,Burglary,2024-05-17,2024,5,Friday,9,Industrial,4.4,7,Resolved
CR004571,Pune,18.5697,73.8816,Theft,2025-04-08,2025,4,Tuesday,22,Industrial,3.0,37,Open
CR004572,Bangalore,12.9761,77.5855,Robbery,2024-04-21,2024,4,Sunday,9,Commercial,2.2,38,Resolved
CR004573,Kolkata,22.5933,88.4019,Burglary,2025-08-11,2025,8,Monday,20,Commercial,2.9,21,Resolved
CR004574,Chennai,13.0701,80.229,Theft,2025-10-22,2025,10,Wednesday,11,Commercial,3.4,12,Open
CR004575,Lucknow,26.8887,80.9891,Robbery,2025-09-03,2025,9,Wednesday,8,Residential,4.7,44,Resolved
CR004576,Delhi,28.6283,77.2397,Assault,2023-11-16,2023,11,Thursday,14,Commercial,2.4,9,Resolved
CR004577,Kolkata,22.5615,88.3702,Assault,2024-12-16,2024,12,Monday,20,Residential,3.6,40,Resolved
CR004578,Chennai,13.1211,80.2632,Theft,2024-11-11,2024,11,Monday,8,Commercial,3.7,14,Under Investigation
CR004579,Delhi,28.6483,77.2396,Theft,2024-08-27,2024,8,Tuesday,21,Industrial,2.1,30,Resolved
CR004580,Hyderabad,17.3766,78.4759,Robbery,2024-12-19,2024,12,Thursday,21,Residential,3.6,25,Open
CR004581,Bangalore,12.9654,77.5923,Assault,2024-09-16,2024,9,Monday,1,Mixed,3.2,21,Under Investigation
CR004582,Hyderabad,17.3481,78.4586,Assault,2024-07-25,2024,7,Thursday,18,Industrial,3.0,10,Resolved
CR004583,Bangalore,13.0165,77.6425,Assault,2024-02-09,2024,2,Friday,8,Residential,4.4,33,Resolved
CR004584,Ahmedabad,23.0165,72.6098,Burglary,2024-09-18,2024,9,Wednesday,1,Commercial,4.9,5,Under Investigation
CR004585,Kolkata,22.5553,88.3646,Assault,2024-05-16,2024,5,Thursday,23,Mixed,5.0,21,Resolved
CR004586,Delhi,28.6231,77.1822,Burglary,2025-04-22,2025,4,Tuesday,18,Commercial,4.8,38,Resolved
CR004587,Delhi,28.6184,77.1694,Domestic Violence,2025-10-11,2025,10,Saturday,18,Commercial,2.9,6,Under Investigation
CR004588,Hyderabad,17.3795,78.4804,Assault,2025-03-14,2025,3,Friday,21,Residential,2.6,28,Under Investigation
CR004589,Bangalore,12.9682,77.6187,Fraud,2024-12-12,2024,12,Thursday,19,Commercial,3.7,5,Resolved
CR004590,Delhi,28.5949,77.2201,Assault,2024-08-05,2024,8,Monday,18,Industrial,3.3,13,Resolved
CR004591,Kolkata,22.5823,88.3894,Burglary,2025-01-15,2025,1,Wednesday,15,Mixed,2.6,43,Resolved
CR004592,Lucknow,26.8601,80.9236,Assault,2025-10-06,2025,10,Monday,20,Industrial,2.8,29,Resolved
CR004593,Lucknow,26.7988,80.9705,Theft,2024-08-12,2024,8,Monday,20,Mixed,4.3,29,Open
CR004594,Lucknow,26.7991,80.9443,Theft,2024-05-16,2024,5,Thursday,23,Industrial,4.7,36,Resolved
CR004595,Jaipur,26.8868,75.7952,Robbery,2023-11-19,2023,11,Sunday,16,Commercial,4.2,13,Under Investigation
CR004596,Ahmedabad,22.9832,72.5333,Theft,2024-06-03,2024,6,Monday,11,Residential,3.2,31,Under Investigation
CR004597,Bangalore,12.962,77.6201,Theft,2025-07-09,2025,7,Wednesday,9,Commercial,4.6,34,Under Investigation
CR004598,Delhi,28.6481,77.1915,Robbery,2025-09-24,2025,9,Wednesday,14,Mixed,4.4,13,Under Investigation
CR004599,Lucknow,26.8085,80.9001,Assault,2024-06-11,2024,6,Tuesday,17,Industrial,2.5,10,Resolved
CR004600,Hyderabad,17.3808,78.5186,Fraud,2024-10-31,2024,10,Thursday,20,Residential,2.6,12,Under Investigation
CR004601,Hyderabad,17.3744,78.5352,Domestic Violence,2025-08-22,2025,8,Friday,19,Mixed,4.4,9,Resolved
CR004602,Jaipur,26.9279,75.7383,Assault,2024-02-11,2024,2,Sunday,22,Industrial,4.7,30,Resolved
CR004603,Delhi,28.6441,77.2245,Assault,2024-08-14,2024,8,Wednesday,21,Commercial,2.4,25,Resolved
CR004604,Kolkata,22.6127,88.3824,Burglary,2023-12-24,2023,12,Sunday,13,Industrial,5.0,31,Under Investigation
CR004605,Chennai,13.0685,80.2669,Fraud,2024-08-07,2024,8,Wednesday,19,Commercial,2.5,32,Resolved
CR004606,Mumbai,19.1017,72.9205,Robbery,2024-01-05,2024,1,Friday,19,Industrial,3.8,41,Under Investigation
CR004607,Bangalore,12.9521,77.592,Assault,2025-02-15,2025,2,Saturday,16,Residential,3.5,9,Resolved
CR004608,Mumbai,19.1144,72.8921,Assault,2024-03-25,2024,3,Monday,6,Industrial,2.8,32,Resolved
CR004609,Bangalore,12.9326,77.5553,Burglary,2025-06-22,2025,6,Sunday,8,Residential,2.9,39,Open
CR004610,Bangalore,12.9525,77.5692,Domestic Violence,2025-07-14,2025,7,Monday,14,Commercial,3.6,38,Resolved
CR004611,Mumbai,19.1193,72.8415,Assault,2024-02-05,2024,2,Monday,13,Mixed,4.6,7,Resolved
CR004612,Pune,18.4913,73.832,Robbery,2024-12-29,2024,12,Sunday,8,Industrial,3.8,42,Resolved
CR004613,Lucknow,26.862,80.9755,Fraud,2024-05-30,2024,5,Thursday,10,Industrial,3.3,25,Resolved
CR004614,Jaipur,26.9165,75.8091,Domestic Violence,2024-09-30,2024,9,Monday,14,Commercial,3.7,19,Resolved
CR004615,Kolkata,22.5518,88.3733,Domestic Violence,2025-09-28,2025,9,Sunday,15,Industrial,3.2,40,Resolved
CR004616,Ahmedabad,23.0203,72.553,Robbery,2025-03-06,2025,3,Thursday,23,Residential,3.3,21,Resolved
CR004617,Kolkata,22.5255,88.4032,Domestic Violence,2025-09-18,2025,9,Thursday,14,Commercial,3.0,20,Resolved
CR004618,Bangalore,12.9234,77.5659,Burglary,2024-11-13,2024,11,Wednesday,21,Residential,4.0,17,Resolved
CR004619,Mumbai,19.1117,72.9109,Domestic Violence,2025-06-03,2025,6,Tuesday,18,Mixed,2.4,43,Resolved
CR004620,Delhi,28.6416,77.205,Fraud,2024-12-08,2024,12,Sunday,23,Residential,2.1,28,Open
CR004621,Bangalore,12.9862,77.5575,Fraud,2024-10-22,2024,10,Tuesday,16,Residential,4.6,28,Resolved
CR004622,Lucknow,26.8206,80.9439,Theft,2025-06-01,2025,6,Sunday,21,Commercial,4.0,27,Resolved
CR004623,Kolkata,22.5443,88.3425,Burglary,2024-03-18,2024,3,Monday,9,Industrial,3.2,42,Under Investigation
CR004624,Mumbai,19.0864,72.8818,Burglary,2025-02-28,2025,2,Friday,17,Commercial,4.8,25,Under Investigation
CR004625,Mumbai,19.1203,72.8557,Murder,2025-07-19,2025,7,Saturday,12,Residential,2.5,12,Resolved
CR004626,Delhi,28.5735,77.1768,Theft,2025-09-19,2025,9,Friday,13,Industrial,4.8,44,Resolved
CR004627,Bangalore,12.9244,77.5456,Burglary,2025-09-07,2025,9,Sunday,21,Industrial,2.8,5,Under Investigation
CR004628,Delhi,28.6101,77.2172,Theft,2024-10-17,2024,10,Thursday,9,Mixed,4.5,15,Resolved
CR004629,Lucknow,26.8071,80.9522,Theft,2024-08-27,2024,8,Tuesday,11,Residential,2.8,7,Resolved
CR004630,Kolkata,22.5762,88.3927,Assault,2025-08-20,2025,8,Wednesday,15,Commercial,4.0,40,Open
CR004631,Ahmedabad,23.0314,72.5939,Burglary,2025-08-17,2025,8,Sunday,16,Mixed,3.8,5,Resolved
CR004632,Ahmedabad,23.0236,72.5591,Robbery,2025-08-04,2025,8,Monday,11,Industrial,2.6,32,Resolved
CR004633,Kolkata,22.5411,88.3905,Fraud,2024-09-19,2024,9,Thursday,20,Commercial,5.0,15,Resolved
CR004634,Chennai,13.0405,80.3057,Domestic Violence,2024-08-27,2024,8,Tuesday,7,Commercial,2.7,21,Resolved
CR004635,Kolkata,22.5276,88.4063,Theft,2025-09-12,2025,9,Friday,9,Commercial,2.3,31,Under Investigation
CR004636,Mumbai,19.0737,72.909,Burglary,2024-08-23,2024,8,Friday,17,Residential,2.5,41,Resolved
CR004637,Delhi,28.6151,77.2164,Theft,2024-03-29,2024,3,Friday,21,Residential,4.2,11,Under Investigation
CR004638,Hyderabad,17.3742,78.4753,Assault,2025-09-12,2025,9,Friday,13,Industrial,4.8,8,Resolved
CR004639,Ahmedabad,23.0576,72.5997,Theft,2024-06-05,2024,6,Wednesday,11,Commercial,2.1,25,Resolved
CR004640,Lucknow,26.8438,80.9409,Theft,2023-11-27,2023,11,Monday,10,Mixed,3.0,34,Resolved
CR004641,Mumbai,19.0979,72.8992,Theft,2024-05-23,2024,5,Thursday,13,Commercial,2.9,23,Resolved
CR004642,Bangalore,13.0039,77.5867,Burglary,2024-02-20,2024,2,Tuesday,5,Commercial,4.0,23,Resolved
CR004643,Lucknow,26.8157,80.9107,Theft,2024-09-03,2024,9,Tuesday,19,Industrial,4.0,8,Open
CR004644,Jaipur,26.8929,75.758,Domestic Violence,2025-09-22,2025,9,Monday,22,Mixed,2.6,37,Resolved
CR004645,Hyderabad,17.364,78.4585,Theft,2024-01-19,2024,1,Friday,17,Industrial,4.9,27,Resolved
CR004646,Pune,18.4918,73.8752,Robbery,2025-05-19,2025,5,Monday,17,Commercial,3.4,43,Resolved
CR004647,Pune,18.5691,73.8764,Burglary,2025-05-11,2025,5,Sunday,16,Industrial,3.9,27,Open
CR004648,Mumbai,19.092,72.8713,Theft,2025-07-01,2025,7,Tuesday,15,Commercial,3.9,35,Under Investigation
CR004649,Kolkata,22.6195,88.4053,Burglary,2025-03-15,2025,3,Saturday,7,Mixed,5.0,8,Resolved
CR004650,Mumbai,19.0268,72.8731,Burglary,2025-07-27,2025,7,Sunday,20,Commercial,4.0,10,Resolved
CR004651,Kolkata,22.5685,88.3154,Domestic Violence,2025-08-10,2025,8,Sunday,17,Residential,3.6,44,Resolved
CR004652,Pune,18.5078,73.8329,Theft,2024-09-09,2024,9,Monday,12,Mixed,2.8,31,Under Investigation
CR004653,Chennai,13.0576,80.2625,Theft,2024-10-20,2024,10,Sunday,19,Industrial,2.6,34,Resolved
CR004654,Ahmedabad,22.9963,72.5422,Assault,2025-04-13,2025,4,Sunday,13,Residential,4.1,22,Resolved
CR004655,Jaipur,26.962,75.8056,Assault,2024-10-20,2024,10,Sunday,7,Mixed,2.2,42,Resolved
CR004656,Ahmedabad,23.0307,72.538,Assault,2024-02-02,2024,2,Friday,8,Residential,3.0,39,Resolved
CR004657,Lucknow,26.8536,80.9331,Theft,2024-08-06,2024,8,Tuesday,14,Residential,4.4,14,Resolved
CR004658,Chennai,13.0345,80.2561,Burglary,2024-02-25,2024,2,Sunday,20,Commercial,3.2,21,Resolved
CR004659,Bangalore,12.9373,77.5681,Theft,2024-10-29,2024,10,Tuesday,23,Industrial,2.9,44,Under Investigation
CR004660,Kolkata,22.5422,88.3382,Assault,2023-12-11,2023,12,Monday,19,Commercial,4.5,15,Resolved
CR004661,Hyderabad,17.4039,78.5014,Robbery,2024-09-07,2024,9,Saturday,9,Mixed,4.8,43,Under Investigation
CR004662,Ahmedabad,22.9914,72.5663,Fraud,2024-03-20,2024,3,Wednesday,22,Residential,4.2,14,Resolved
CR004663,Mumbai,19.0697,72.8775,Murder,2024-06-08,2024,6,Saturday,12,Residential,4.1,18,Resolved
CR004664,Jaipur,26.9214,75.8127,Theft,2025-05-31,2025,5,Saturday,14,Mixed,2.8,26,Resolved
CR004665,Mumbai,19.1107,72.8722,Assault,2025-03-06,2025,3,Thursday,6,Residential,2.1,42,Open
CR004666,Mumbai,19.074,72.8539,Theft,2025-08-05,2025,8,Tuesday,11,Industrial,4.0,36,Resolved
CR004667,Pune,18.5149,73.9015,Theft,2024-12-03,2024,12,Tuesday,22,Commercial,2.1,25,Resolved
CR004668,Hyderabad,17.3832,78.4418,Fraud,2024-12-15,2024,12,Sunday,23,Residential,3.0,28,Resolved
CR004669,Lucknow,26.8402,80.996,Assault,2023-12-29,2023,12,Friday,12,Mixed,2.5,14,Resolved
CR004670,Jaipur,26.9026,75.7463,Theft,2024-07-02,2024,7,Tuesday,15,Mixed,3.3,39,Under Investigation
CR004671,Lucknow,26.8353,80.9946,Assault,2025-03-09,2025,3,Sunday,15,Mixed,3.6,44,Under Investigation
CR004672,Bangalore,12.9495,77.5625,Burglary,2025-09-03,2025,9,Wednesday,15,Commercial,4.1,42,Under Investigation
CR004673,Hyderabad,17.3789,78.4962,Burglary,2025-03-14,2025,3,Friday,17,Residential,2.3,5,Under Investigation
CR004674,Chennai,13.1162,80.2246,Assault,2025-09-19,2025,9,Friday,10,Industrial,4.4,20,Resolved
CR004675,Pune,18.5526,73.9055,Burglary,2025-04-07,2025,4,Monday,15,Commercial,4.7,24,Under Investigation
CR004676,Kolkata,22.5621,88.3174,Theft,2024-04-07,2024,4,Sunday,19,Mixed,2.2,13,Resolved
CR004677,Bangalore,12.9722,77.6344,Assault,2025-10-08,2025,10,Wednesday,17,Residential,4.1,11,Open
CR004678,Jaipur,26.9542,75.7845,Theft,2025-05-17,2025,5,Saturday,12,Industrial,2.2,37,Resolved
CR004679,Ahmedabad,23.0649,72.5484,Theft,2024-10-04,2024,10,Friday,12,Commercial,3.7,36,Resolved
CR004680,Chennai,13.0538,80.2304,Theft,2025-07-29,2025,7,Tuesday,14,Mixed,4.6,6,Under Investigation
CR004681,Bangalore,12.9382,77.5957,Domestic Violence,2023-12-04,2023,12,Monday,16,Industrial,2.2,10,Under Investigation
CR004682,Bangalore,12.9355,77.5613,Robbery,2024-12-14,2024,12,Saturday,20,Mixed,3.0,32,Resolved
CR004683,Ahmedabad,23.0147,72.5776,Assault,2024-03-22,2024,3,Friday,17,Mixed,2.2,19,Resolved
CR004684,Mumbai,19.0714,72.8399,Assault,2024-11-04,2024,11,Monday,23,Industrial,2.8,29,Resolved
CR004685,Pune,18.4842,73.8069,Theft,2024-05-26,2024,5,Sunday,23,Industrial,4.3,22,Resolved
CR004686,Kolkata,22.5625,88.3971,Robbery,2024-07-25,2024,7,Thursday,17,Residential,3.9,10,Resolved
CR004687,Delhi,28.653,77.1935,Theft,2025-09-05,2025,9,Friday,15,Commercial,2.5,22,Resolved
CR004688,Hyderabad,17.4294,78.5339,Domestic Violence,2024-07-06,2024,7,Saturday,11,Residential,3.3,25,Resolved
CR004689,Pune,18.5488,73.8576,Theft,2025-05-03,2025,5,Saturday,19,Commercial,4.5,15,Under Investigation
CR004690,Mumbai,19.0927,72.9114,Burglary,2024-01-19,2024,1,Friday,19,Mixed,4.3,35,Under Investigation
CR004691,Lucknow,26.8359,80.9666,Assault,2024-03-20,2024,3,Wednesday,16,Mixed,4.0,42,Under Investigation
CR004692,Mumbai,19.0838,72.9143,Domestic Violence,2023-12-19,2023,12,Tuesday,8,Residential,3.8,32,Under Investigation
CR004693,Mumbai,19.1257,72.9069,Vandalism,2024-07-13,2024,7,Saturday,18,Residential,4.3,25,Under Investigation
CR004694,Lucknow,26.8579,80.8974,Theft,2024-07-12,2024,7,Friday,9,Residential,3.7,12,Open
CR004695,Lucknow,26.8128,80.9812,Robbery,2024-03-09,2024,3,Saturday,16,Industrial,2.3,44,Resolved
CR004696,Delhi,28.6133,77.2443,Assault,2024-07-29,2024,7,Monday,20,Mixed,3.5,14,Under Investigation
CR004697,Lucknow,26.8773,80.9795,Assault,2024-09-23,2024,9,Monday,23,Industrial,3.7,19,Resolved
CR004698,Mumbai,19.0333,72.9048,Assault,2025-06-13,2025,6,Friday,22,Commercial,5.0,38,Under Investigation
CR004699,Hyderabad,17.3451,78.4826,Assault,2024-04-16,2024,4,Tuesday,14,Residential,2.8,25,Under Investigation
CR004700,Chennai,13.0456,80.314,Assault,2025-10-20,2025,10,Monday,23,Residential,4.3,11,Resolved
CR004701,Hyderabad,17.3727,78.466,Theft,2024-01-13,2024,1,Saturday,15,Commercial,3.0,20,Resolved
CR004702,Delhi,28.6343,77.1887,Theft,2024-08-22,2024,8,Thursday,12,Industrial,2.1,22,Resolved
CR004703,Ahmedabad,23.0016,72.5519,Assault,2024-09-17,2024,9,Tuesday,14,Industrial,2.3,28,Resolved
CR004704,Mumbai,19.0707,72.8318,Robbery,2024-10-11,2024,10,Friday,2,Commercial,3.1,7,Under Investigation
CR004705,Mumbai,19.0403,72.8681,Assault,2025-05-11,2025,5,Sunday,14,Industrial,4.1,39,Resolved
CR004706,Lucknow,26.8054,80.9326,Domestic Violence,2024-08-22,2024,8,Thursday,14,Commercial,4.6,31,Under Investigation
CR004707,Lucknow,26.8142,80.9812,Domestic Violence,2025-05-07,2025,5,Wednesday,17,Commercial,3.0,25,Resolved
CR004708,Chennai,13.0431,80.3029,Theft,2025-02-14,2025,2,Friday,9,Residential,4.0,26,Resolved
CR004709,Delhi,28.616,77.2145,Fraud,2025-07-14,2025,7,Monday,17,Residential,4.1,38,Under Investigation
CR004710,Chennai,13.0773,80.3011,Theft,2025-01-29,2025,1,Wednesday,19,Residential,4.8,22,Resolved
CR004711,Lucknow,26.8551,80.9469,Theft,2023-12-08,2023,12,Friday,20,Residential,5.0,22,Resolved
CR004712,Lucknow,26.8327,80.933,Domestic Violence,2024-04-03,2024,4,Wednesday,22,Residential,2.2,35,Resolved
CR004713,Bangalore,12.9312,77.5705,Domestic Violence,2025-02-13,2025,2,Thursday,15,Residential,3.8,9,Resolved
CR004714,Chennai,13.1208,80.223,Burglary,2025-01-31,2025,1,Friday,6,Mixed,3.6,34,Under Investigation
CR004715,Lucknow,26.8936,80.9153,Fraud,2025-01-13,2025,1,Monday,15,Commercial,2.1,43,Resolved
CR004716,Mumbai,19.0811,72.8987,Fraud,2024-06-09,2024,6,Sunday,12,Mixed,4.0,34,Resolved
CR004717,Delhi,28.6348,77.2188,Theft,2024-05-02,2024,5,Thursday,15,Residential,4.0,19,Resolved
CR004718,Ahmedabad,23.0263,72.5229,Assault,2024-05-09,2024,5,Thursday,20,Commercial,4.9,38,Under Investigation
CR004719,Chennai,13.0886,80.2802,Fraud,2024-12-11,2024,12,Wednesday,17,Residential,4.7,21,Under Investigation
CR004720,Jaipur,26.9496,75.7888,Fraud,2025-08-17,2025,8,Sunday,11,Commercial,4.0,44,Resolved
CR004721,Chennai,13.1136,80.318,Domestic Violence,2024-08-23,2024,8,Friday,13,Mixed,4.7,9,Under Investigation
CR004722,Lucknow,26.84,80.9763,Fraud,2025-07-22,2025,7,Tuesday,12,Industrial,4.7,27,Resolved
CR004723,Hyderabad,17.3725,78.4611,Theft,2024-05-17,2024,5,Friday,16,Residential,3.9,40,Resolved
CR004724,Jaipur,26.9402,75.7626,Burglary,2023-11-06,2023,11,Monday,17,Industrial,4.7,38,Under Investigation
CR004725,Jaipur,26.8711,75.7741,Assault,2024-02-16,2024,2,Friday,17,Commercial,2.4,17,Resolved
CR004726,Hyderabad,17.409,78.5279,Burglary,2025-03-24,2025,3,Monday,13,Mixed,3.3,12,Under Investigation
CR004727,Delhi,28.5818,77.2208,Assault,2024-04-20,2024,4,Saturday,20,Residential,4.3,37,Resolved
